,Type,Did_Player_Win
5580,DRAGON,False
5581,GRASS,False
5582,ROCK,False
5583,FIGHTING,False
5584,NORMAL,False
5585,FIRE,False
5586,FIRE,False
5587,FIRE,False
5588,PSYCHIC,False
5589,NORMAL,False
5590,WATER,False
5591,NORMAL,False
5592,STEEL,True
5593,PSYCHIC,False
5594,WATER,False
5595,WATER,False
5596,NORMAL,False
5597,NORMAL,False
5598,GHOST,False
5599,GHOST,False
5600,WATER,False
5601,ICE,True
5602,BUG,False
5603,WATER,False
5604,ROCK,False
5605,WATER,True
5606,GROUND,False
5607,WATER,False
5608,ROCK,False
5609,DRAGON,False
5610,GRASS,False
5611,DRAGON,False
5612,GRASS,False
5613,DARK,False
5614,WATER,False
5615,FIRE,False
5616,ICE,False
5617,GRASS,False
5618,WATER,False
5619,NORMAL,False
5620,GRASS,False
5621,FIRE,False
5622,GROUND,False
5623,DRAGON,False
5624,NORMAL,False
5625,ICE,False
5626,NORMAL,False
5627,DRAGON,False
5628,WATER,False
5629,FIRE,False
5630,GROUND,True
5631,POISON,False
5632,FIRE,False
5633,DARK,False
5634,WATER,False
5635,WATER,False
5636,PSYCHIC,False
5637,NORMAL,False
5638,NORMAL,False
5639,BUG,False
5640,NORMAL,False
5641,GRASS,False
5642,GROUND,False
5643,NORMAL,False
5644,GHOST,False
5645,BUG,False
5646,STEEL,False
5647,NORMAL,False
5648,WATER,False
5649,FIGHTING,False
5650,GROUND,False
5651,POISON,False
5652,WATER,False
5653,NORMAL,False
5654,NORMAL,False
5655,BUG,False
5656,ELECTRIC,False
5657,WATER,False
5658,NORMAL,False
5659,ROCK,False
5660,WATER,False
5661,GHOST,True
5662,WATER,False
5663,BUG,False
5664,WATER,False
5665,NORMAL,False
5666,POISON,False
5667,BUG,False
5668,BUG,False
5669,GRASS,False
5670,WATER,False
5671,ICE,False
5672,POISON,False
5673,GROUND,True
5674,DARK,False
5675,ROCK,True
5676,BUG,True
5677,GRASS,False
5678,ICE,False
5679,STEEL,True
5680,WATER,False
5681,ELECTRIC,False
5682,WATER,True
5683,FIRE,True
5684,WATER,False
5685,ROCK,False
5686,GRASS,False
5687,FIRE,False
5688,BUG,True
5689,STEEL,False
5690,NORMAL,False
5691,GRASS,False
5692,DRAGON,False
5693,GRASS,False
5694,WATER,False
5695,DRAGON,True
5696,NORMAL,False
5697,STEEL,True
5698,WATER,False
5699,WATER,False
5700,NORMAL,False
5701,POISON,False
5702,GRASS,True
5703,WATER,False
5704,WATER,False
5705,PSYCHIC,False
5706,WATER,False
5707,NORMAL,False
5708,WATER,False
5709,PSYCHIC,False
5710,WATER,False
5711,ICE,True
5712,PSYCHIC,False
5713,FIRE,False
5714,NORMAL,True
5715,NORMAL,False
5716,GRASS,False
5717,WATER,False
5718,WATER,False
5719,ICE,False
5720,POISON,True
5721,FIRE,False
5722,WATER,True
5723,GRASS,False
5724,STEEL,False
5725,NORMAL,False
5726,NORMAL,False
5727,BUG,False
5728,WATER,False
5729,GRASS,True
5730,GRASS,False
5731,WATER,False
5732,DRAGON,False
5733,NORMAL,False
5734,ICE,False
5735,GRASS,True
5736,NORMAL,False
5737,NORMAL,False
5738,FIRE,False
5739,ELECTRIC,False
5740,PSYCHIC,False
5741,DRAGON,False
5742,NORMAL,True
5743,BUG,False
5744,GROUND,False
5745,STEEL,False
5746,PSYCHIC,False
5747,WATER,False
5748,NORMAL,False
5749,WATER,False
5750,STEEL,False
5751,DARK,False
5752,GROUND,True
5753,GRASS,False
5754,WATER,False
5755,PSYCHIC,False
5756,POISON,False
5757,WATER,True
5758,FIRE,False
5759,BUG,False
5760,GROUND,False
5761,BUG,False
5762,POISON,False
5763,ELECTRIC,False
5764,FIRE,False
5765,DRAGON,False
5766,GRASS,False
5767,POISON,False
5768,BUG,False
5769,WATER,False
5770,ELECTRIC,True
5771,WATER,False
5772,NORMAL,False
5773,DARK,False
5774,WATER,False
5775,BUG,False
5776,GHOST,False
5777,WATER,False
5778,WATER,False
5779,FIRE,False
5780,WATER,False
5781,BUG,False
5782,WATER,False
5783,WATER,True
5784,GHOST,False
5785,FIGHTING,True
5786,WATER,False
5787,DRAGON,False
5788,GROUND,False
5789,NORMAL,False
5790,ROCK,False
5791,NORMAL,False
5792,ROCK,True
5793,BUG,False
5794,WATER,False
5795,ELECTRIC,True
5796,ROCK,True
5797,NORMAL,False
5798,FIRE,False
5799,NORMAL,True
5800,ICE,False
5801,PSYCHIC,False
5802,PSYCHIC,False
5803,BUG,True
5804,ICE,False
5805,WATER,False
5806,ELECTRIC,False
5807,WATER,False
5808,WATER,False
5809,POISON,False
5810,ICE,False
5811,NORMAL,False
5812,PSYCHIC,False
5813,FIGHTING,False
5814,FIRE,False
5815,NORMAL,False
5816,FIRE,False
5817,PSYCHIC,False
5818,DARK,False
5819,DRAGON,False
5820,NORMAL,True
5821,PSYCHIC,False
5822,WATER,False
5823,GRASS,False
5824,WATER,False
5825,BUG,False
5826,DRAGON,False
5827,PSYCHIC,False
5828,NORMAL,False
5829,WATER,False
5830,ELECTRIC,False
5831,FIGHTING,False
5832,NORMAL,False
5833,NORMAL,False
5834,ROCK,False
5835,ROCK,True
5836,NORMAL,False
5837,STEEL,False
5838,DRAGON,True
5839,BUG,True
5840,GRASS,False
5841,NORMAL,False
5842,NORMAL,False
5843,GROUND,False
5844,NORMAL,True
5845,DRAGON,False
5846,POISON,True
5847,PSYCHIC,False
5848,DRAGON,False
5849,POISON,False
5850,NORMAL,False
5851,GHOST,False
5852,ROCK,False
5853,BUG,False
5854,PSYCHIC,False
5855,WATER,True
5856,GHOST,True
5857,ELECTRIC,False
5858,DRAGON,False
5859,FIRE,False
5860,FIGHTING,False
5861,NORMAL,False
5862,WATER,False
5863,DARK,False
5864,BUG,False
5865,DRAGON,False
5866,GRASS,False
5867,BUG,True
5868,WATER,False
5869,BUG,False
5870,NORMAL,False
5871,WATER,False
5872,BUG,False
5873,NORMAL,True
5874,NORMAL,False
5875,NORMAL,False
5876,GRASS,False
5877,NORMAL,False
5878,GROUND,False
5879,WATER,False
5880,BUG,False
5881,GROUND,False
5882,WATER,False
5883,GRASS,False
5884,WATER,False
5885,FIGHTING,False
5886,NORMAL,False
5887,BUG,False
5888,GROUND,False
5889,WATER,False
5890,BUG,False
5891,PSYCHIC,False
5892,NORMAL,False
5893,NORMAL,False
5894,PSYCHIC,False
5895,GRASS,False
5896,GROUND,False
5897,WATER,True
5898,ROCK,True
5899,NORMAL,False
5900,NORMAL,False
5901,BUG,False
5902,GROUND,False
5903,WATER,False
5904,ROCK,True
5905,NORMAL,False
5906,PSYCHIC,False
5907,DARK,False
5908,FIRE,False
5909,BUG,False
5910,NORMAL,False
5911,BUG,False
5912,WATER,False
5913,FIGHTING,False
5914,WATER,False
5915,PSYCHIC,False
5916,NORMAL,False
5917,NORMAL,False
5918,GHOST,True
5919,WATER,False
5920,DARK,False
5921,NORMAL,False
5922,WATER,True
5923,BUG,False
5924,FIGHTING,False
5925,ELECTRIC,False
5926,WATER,False
5927,DRAGON,True
5928,NORMAL,True
5929,DARK,False
5930,FIRE,False
5931,PSYCHIC,False
5932,ELECTRIC,False
5933,BUG,False
5934,NORMAL,False
5935,GROUND,False
5936,BUG,False
5937,NORMAL,False
5938,ROCK,False
5939,WATER,False
5940,FIRE,False
5941,WATER,False
5942,WATER,False
5943,WATER,False
5944,BUG,False
5945,ROCK,False
5946,NORMAL,False
5947,WATER,True
5948,NORMAL,False
5949,ROCK,False
5950,GROUND,False
5951,ELECTRIC,False
5952,GROUND,False
5953,WATER,False
5954,POISON,False
5955,GRASS,False
5956,ICE,False
5957,ICE,False
5958,WATER,False
5959,ICE,False
5960,GROUND,True
5961,NORMAL,False
5962,BUG,False
5963,NORMAL,False
5964,STEEL,False
5965,NORMAL,False
5966,WATER,False
5967,NORMAL,False
5968,GRASS,False
5969,PSYCHIC,False
5970,WATER,False
5971,WATER,True
5972,GROUND,False
5973,NORMAL,False
5974,NORMAL,True
5975,POISON,False
5976,GHOST,False
5977,ROCK,False
5978,GROUND,False
5979,GRASS,False
5980,NORMAL,False
5981,POISON,False
5982,WATER,False
5983,FIGHTING,False
5984,DRAGON,False
5985,ELECTRIC,False
5986,WATER,True
5987,POISON,False
5988,FIRE,False
5989,DARK,False
5990,ROCK,False
5991,NORMAL,False
5992,FIGHTING,False
5993,WATER,False
5994,NORMAL,False
5995,WATER,False
5996,GRASS,False
5997,BUG,False
5998,WATER,False
5999,DARK,False
6000,DRAGON,False
6001,GROUND,False
6002,WATER,True
6003,GROUND,False
6004,WATER,False
6005,POISON,False
6006,FLYING,False
6007,ROCK,False
6008,POISON,True
6009,FLYING,True
6010,WATER,False
6011,GHOST,False
6012,FLYING,False
6013,PSYCHIC,False
6014,POISON,False
6015,POISON,True
6016,FLYING,False
6017,DRAGON,False
6018,DARK,False
6019,POISON,False
6020,ROCK,False
6021,FLYING,False
6022,DRAGON,False
6023,POISON,False
6024,ELECTRIC,False
6025,FLYING,False
6026,FLYING,False
6027,PSYCHIC,False
6028,PSYCHIC,True
6029,FLYING,False
6030,FLYING,False
6031,GROUND,False
6032,STEEL,False
6033,FLYING,False
6034,GROUND,False
6035,DARK,False
6036,FLYING,False
6037,GROUND,False
6038,ICE,False
6039,PSYCHIC,False
6040,POISON,False
6041,POISON,False
6042,PSYCHIC,False
6043,FLYING,True
6044,GRASS,False
6045,GROUND,False
6046,GRASS,False
6047,FLYING,False
6048,POISON,False
6049,GHOST,False
6050,PSYCHIC,False
6051,ROCK,False
6052,FLYING,False
6053,FIGHTING,False
6054,FLYING,False
6055,POISON,False
6056,POISON,False
6057,FIGHTING,False
6058,GROUND,True
6059,POISON,False
6060,GRASS,False
6061,POISON,False
6062,FLYING,False
6063,DARK,False
6064,ROCK,False
6065,DARK,False
6066,ICE,False
6067,POISON,False
6068,FIGHTING,False
6069,PSYCHIC,False
6070,PSYCHIC,True
6071,POISON,False
6072,FLYING,False
6073,POISON,True
6074,FLYING,False
6075,GHOST,False
6076,PSYCHIC,False
6077,POISON,False
6078,GROUND,True
6079,FIGHTING,False
6080,GRASS,False
6081,FLYING,False
6082,FIGHTING,True
6083,ROCK,False
6084,FLYING,False
6085,POISON,False
6086,POISON,False
6087,GROUND,False
6088,GRASS,False
6089,FLYING,False
6090,FLYING,False
6091,DRAGON,False
6092,FLYING,False
6093,BUG,False
6094,FLYING,False
6095,PSYCHIC,False
6096,GROUND,True
6097,STEEL,True
6098,ELECTRIC,False
6099,FLYING,False
6100,PSYCHIC,False
6101,ICE,False
6102,FLYING,False
6103,POISON,False
6104,FLYING,False
6105,PSYCHIC,False
6106,GROUND,False
6107,POISON,False
6108,FLYING,True
6109,FLYING,False
6110,FLYING,False
6111,PSYCHIC,False
6112,FLYING,False
6113,ICE,False
6114,PSYCHIC,True
6115,FIRE,False
6116,POISON,False
6117,PSYCHIC,False
6118,GROUND,False
6119,FLYING,False
6120,FLYING,True
6121,POISON,False
6122,ROCK,False
6123,FLYING,False
6124,WATER,True
6125,FIGHTING,False
6126,FLYING,False
6127,FLYING,True
6128,DRAGON,False
6129,ELECTRIC,False
6130,WATER,False
6131,GROUND,True
6132,WATER,False
6133,PSYCHIC,False
6134,GHOST,False
6135,FIRE,False
6136,GROUND,False
6137,FLYING,False
6138,GHOST,False
6139,FLYING,False
6140,POISON,False
6141,POISON,False
6142,PSYCHIC,False
6143,FIGHTING,True
6144,DARK,False
6145,FLYING,False
6146,STEEL,True
6147,PSYCHIC,False
6148,WATER,False
6149,GRASS,True
6150,PSYCHIC,False
6151,FLYING,False
6152,FLYING,True
6153,GROUND,False
6154,FLYING,False
6155,FLYING,True
6156,FLYING,False
6157,GRASS,False
6158,GROUND,True
6159,GROUND,True
6160,PSYCHIC,False
6161,ROCK,False
6162,GRASS,False
6163,PSYCHIC,False
6164,FLYING,False
6165,DARK,False
6166,PSYCHIC,False
6167,FLYING,True
6168,ROCK,False
6169,GROUND,False
6170,FLYING,False
6171,PSYCHIC,True
6172,STEEL,True
6173,PSYCHIC,True
6174,FLYING,False
6175,POISON,False
6176,POISON,False
6177,GROUND,False
6178,FLYING,False
6179,POISON,False
6180,GROUND,False
6181,FLYING,False
6182,FLYING,False
6183,FLYING,True
6184,STEEL,False
6185,FLYING,False
6186,POISON,False
6187,ICE,True
6188,DARK,False
6189,STEEL,False
6190,FLYING,False
6191,FLYING,False
6192,ROCK,False
6193,FLYING,False
6194,FLYING,False
6195,POISON,False
6196,POISON,False
6197,PSYCHIC,False
6198,POISON,False
6199,DARK,False
6200,POISON,False
6201,FLYING,False
6202,FLYING,False
6203,FLYING,False
6204,GROUND,True
6205,POISON,False
6206,WATER,True
6207,POISON,False
6208,FLYING,False
6209,GROUND,False
6210,PSYCHIC,True
6211,GHOST,False
6212,PSYCHIC,False
6213,GHOST,False
6214,FLYING,False
6215,FLYING,False
6216,PSYCHIC,True
6217,PSYCHIC,True
6218,GROUND,False
6219,BUG,False
6220,POISON,False
6221,FLYING,False
6222,PSYCHIC,False
6223,POISON,False
6224,STEEL,True
6225,PSYCHIC,False
6226,POISON,False
6227,ROCK,False
6228,DARK,False
6229,FLYING,False
6230,PSYCHIC,False
6231,PSYCHIC,True
6232,FLYING,False
6233,GROUND,False
6234,FLYING,True
6235,BUG,False
6236,GRASS,True
6237,WATER,False
6238,DARK,False
6239,GROUND,False
6240,WATER,False
6241,FLYING,False
6242,FIRE,False
6243,POISON,False
6244,GHOST,False
6245,WATER,False
6246,WATER,False
6247,FLYING,False
6248,FIGHTING,False
6249,BUG,False
6250,DARK,False
6251,PSYCHIC,False
6252,FLYING,False
6253,PSYCHIC,False
6254,ELECTRIC,False
6255,POISON,False
6256,FLYING,True
6257,FLYING,True
6258,GRASS,False
6259,POISON,False
6260,FLYING,False
6261,PSYCHIC,True
6262,FIGHTING,False
6263,POISON,False
6264,GROUND,False
6265,POISON,False
6266,GRASS,False
6267,STEEL,False
6268,POISON,False
6269,FLYING,True
6270,FLYING,True
6271,FLYING,False
6272,GROUND,True
6273,POISON,False
6274,FLYING,False
6275,FLYING,False
6276,POISON,False
6277,STEEL,False
6278,FLYING,False
6279,PSYCHIC,False
6280,PSYCHIC,False
6281,GROUND,False
6282,FIGHTING,False
6283,GROUND,False
6284,DARK,False
6285,GROUND,True
6286,GRASS,False
6287,POISON,True
6288,DARK,False
6289,FLYING,True
6290,FLYING,False
6291,POISON,False
6292,FLYING,False
6293,FLYING,False
6294,FLYING,False
6295,WATER,False
6296,DARK,False
6297,FLYING,True
6298,ICE,True
6299,GHOST,False
6300,STEEL,False
6301,FIGHTING,True
6302,FLYING,True
6303,PSYCHIC,True
6304,STEEL,False
6305,FLYING,False
6306,FLYING,False
6307,FLYING,False
6308,DARK,False
6309,WATER,False
6310,FLYING,True
6311,POISON,False
6312,GROUND,False
6313,ELECTRIC,False
6314,WATER,False
6315,GROUND,False
6316,PSYCHIC,False
6317,GROUND,False
6318,ROCK,False
6319,PSYCHIC,True
6320,FLYING,False
6321,FLYING,True
6322,FLYING,False
6323,ROCK,False
6324,FLYING,False
6325,POISON,False
6326,FLYING,False
6327,FLYING,False
6328,ROCK,False
6329,FLYING,False
6330,FLYING,False
6331,FLYING,True
6332,FIRE,False
6333,GRASS,False
6334,PSYCHIC,False
6335,FLYING,True
6336,STEEL,False
6337,FLYING,False
6338,GRASS,False
6339,PSYCHIC,False
6340,FLYING,False
6341,PSYCHIC,False
6342,POISON,False
6343,DARK,False
6344,FLYING,False
6345,FLYING,True
6346,GROUND,False
6347,POISON,False
6348,GROUND,True
6349,GRASS,True
6350,GROUND,False
6351,PSYCHIC,False
6352,POISON,True
6353,POISON,False
6354,ELECTRIC,False
6355,PSYCHIC,True
6356,GRASS,False
6357,POISON,False
6358,PSYCHIC,False
6359,FLYING,False
6360,FLYING,False
6361,PSYCHIC,True
6362,FLYING,True
6363,GROUND,False
6364,POISON,False
6365,FLYING,False
6366,FLYING,True
6367,POISON,False
6368,GRASS,False
6369,FLYING,False
6370,GRASS,False
6371,GRASS,False
6372,FLYING,True
6373,GROUND,False
6374,FLYING,False
6375,ROCK,False
6376,POISON,False
6377,PSYCHIC,True
6378,ICE,False
6379,ICE,True
6380,GHOST,True
6381,FLYING,True
6382,STEEL,False
6383,FLYING,False
6384,POISON,False
6385,POISON,False
6386,POISON,False
6387,FLYING,False
6388,FLYING,False
6389,POISON,False
6390,GRASS,False
6391,DARK,False
6392,FLYING,False
6393,DARK,False
6394,GROUND,False
6395,FLYING,False
6396,ICE,False
6397,GRASS,False
6398,GROUND,True
6399,POISON,False
6400,ROCK,False
6401,POISON,False
6402,FLYING,False
6403,PSYCHIC,False
6404,WATER,False
6405,FIRE,True
6406,FLYING,False
6407,FLYING,False
6408,POISON,False
6409,FLYING,False
6410,POISON,False
6411,FLYING,False
6412,FLYING,False
6413,POISON,False
6414,POISON,True
6415,POISON,False
6416,FLYING,True
6417,GROUND,False
6418,POISON,False
6419,PSYCHIC,True
6420,POISON,False
6421,POISON,False
6422,PSYCHIC,False
6423,GROUND,False
6424,POISON,True
6425,GROUND,False
6426,BUG,False
6427,PSYCHIC,False
6428,FLYING,False
6429,POISON,False
6430,PSYCHIC,False
6431,POISON,False
6432,POISON,False
6433,PSYCHIC,False
6434,FLYING,False
6435,FLYING,False
6436,FLYING,False
6437,GRASS,True
6438,FLYING,False
6439,FIGHTING,False
6440,FLYING,False
6441,GROUND,False
6442,FIGHTING,False
6443,FLYING,False
6444,DARK,False
6445,GROUND,False
6446,PSYCHIC,False
6447,FIGHTING,False
6448,FLYING,False
6449,FLYING,True
6450,FLYING,True
6451,WATER,False
6452,PSYCHIC,False
6453,FLYING,False
6454,PSYCHIC,False
6455,STEEL,False
6456,FLYING,False
6457,POISON,True
6458,POISON,False
6459,POISON,False
6460,FLYING,False
6461,POISON,False
6462,PSYCHIC,False
6463,FLYING,True
6464,POISON,True
6465,POISON,False
6466,FLYING,False
6467,GROUND,False
6468,FLYING,True
6469,WATER,False
6470,FLYING,False
6471,FLYING,False
6472,FLYING,False
6473,GROUND,False
6474,FLYING,False
6475,POISON,False
6476,GRASS,True
6477,PSYCHIC,True
6478,FLYING,False
6479,GROUND,False
6480,WATER,False
6481,ROCK,False
6482,WATER,False
6483,FLYING,True
6484,FIRE,False
6485,FLYING,False
6486,POISON,False
6487,PSYCHIC,True
6488,FLYING,False
6489,FLYING,False
6490,GROUND,False
6491,FLYING,False
6492,FLYING,False
6493,FLYING,False
6494,GRASS,False
6495,POISON,False
6496,FIGHTING,False
6497,GROUND,False
6498,FLYING,False
6499,FLYING,True
6500,FLYING,False
6501,PSYCHIC,True
6502,WATER,True
6503,DARK,False
6504,FLYING,True
6505,POISON,False
6506,GROUND,False
6507,FLYING,False
6508,ROCK,False
6509,DARK,False
6510,FLYING,False
6511,DARK,False
6512,FLYING,False
6513,PSYCHIC,False
6514,GROUND,False
6515,PSYCHIC,True
6516,BUG,False
6517,ROCK,False
6518,WATER,False
6519,WATER,False
6520,GHOST,True
6521,PSYCHIC,False
6522,FLYING,False
6523,FLYING,False
6524,FLYING,False
6525,DRAGON,False
6526,POISON,False
6527,GHOST,False
6528,POISON,False
6529,FLYING,False
6530,GRASS,False
6531,ROCK,False
6532,POISON,True
6533,FLYING,False
6534,STEEL,False
6535,GROUND,False
6536,POISON,False
6537,FLYING,False
6538,DRAGON,True
6539,WATER,False
6540,GRASS,False
6541,POISON,False
6542,GROUND,False
6543,FLYING,False
6544,GRASS,False
6545,FLYING,False
6546,FLYING,False
6547,DARK,False
6548,GROUND,False
6549,POISON,False
6550,GROUND,False
6551,DARK,False
6552,POISON,False
6553,PSYCHIC,False
6554,GRASS,False
6555,GROUND,False
6556,FLYING,False
6557,BUG,False
6558,GROUND,False
6559,FLYING,True
6560,POISON,False
6561,GROUND,False
6562,GROUND,False
6563,STEEL,True
6564,FLYING,False
6565,ELECTRIC,False
6566,ELECTRIC,False
6567,POISON,False
6568,FLYING,False
6569,POISON,True
6570,ICE,False
6571,FIGHTING,False
6572,FLYING,False
6573,POISON,False
6574,DRAGON,True
6575,PSYCHIC,False
6576,ROCK,False
6577,ICE,False
6578,POISON,False
6579,ROCK,False
6580,FIGHTING,False
6581,FLYING,False
6582,ROCK,True
6583,ROCK,False
6584,GRASS,True
6585,FLYING,False
6586,GRASS,False
6587,FLYING,False
6588,FLYING,True
6589,GROUND,False
6590,PSYCHIC,False
6591,DRAGON,False
6592,PSYCHIC,True
6593,GRASS,True
6594,ICE,False
6595,GROUND,False
6596,GROUND,False
6597,ROCK,False
6598,ROCK,False
6599,POISON,False
6600,GROUND,False
6601,ROCK,False
6602,FLYING,True
6603,DARK,False
6604,ICE,False
6605,GRASS,True
6606,POISON,False
6607,POISON,True
6608,FLYING,False
6609,ROCK,False
6610,GHOST,True
6611,GROUND,False
6612,PSYCHIC,False
6613,GROUND,False
6614,POISON,False
6615,FLYING,False
6616,FLYING,False
6617,DARK,False
6618,WATER,False
6619,FLYING,False
6620,GROUND,True
6621,GROUND,False
6622,FLYING,False
6623,POISON,False
6624,FLYING,False
6625,POISON,False
6626,FIGHTING,False
6627,GROUND,False
6628,FLYING,False
6629,FIGHTING,False
6630,DARK,True
6631,POISON,False
6632,GRASS,False
6633,FLYING,False
6634,FLYING,True
6635,FIGHTING,False
6636,WATER,False
6637,FLYING,False
6638,FLYING,False
6639,POISON,False
6640,FLYING,False
6641,ROCK,False
6642,FLYING,False
6643,GHOST,False
6644,FLYING,True
6645,FLYING,False
6646,DRAGON,True
6647,GRASS,False
6648,FLYING,True
6649,PSYCHIC,False
6650,POISON,False
6651,GROUND,True
6652,FLYING,False
6653,FLYING,False
6654,ROCK,False
6655,GHOST,False
6656,GROUND,True
6657,POISON,True
6658,ICE,False
6659,ELECTRIC,False
6660,FLYING,False
6661,FLYING,False
6662,DRAGON,False
6663,FLYING,False
6664,FLYING,False
6665,PSYCHIC,False
6666,PSYCHIC,False
6667,GROUND,True
6668,FLYING,False
6669,POISON,False
6670,FLYING,False
6671,WATER,False
6672,GHOST,False
6673,WATER,False
6674,FLYING,False
6675,DARK,False
6676,WATER,False
6677,POISON,False
6678,FLYING,False
6679,GRASS,False
6680,PSYCHIC,False
6681,DARK,False
6682,POISON,False
6683,PSYCHIC,False
6684,PSYCHIC,False
6685,POISON,False
6686,PSYCHIC,False
6687,POISON,False
6688,FLYING,False
6689,GROUND,False
6690,STEEL,False
6691,FLYING,False
6692,FLYING,False
6693,GROUND,False
6694,ROCK,False
6695,WATER,False
6696,FLYING,False
6697,FLYING,False
6698,GRASS,False
6699,FLYING,False
6700,ROCK,False
6701,POISON,False
6702,FLYING,False
6703,POISON,True
6704,FLYING,False
6705,POISON,False
6706,FLYING,False
6707,STEEL,False
6708,GHOST,False
6709,WATER,False
6710,FLYING,True
6711,ROCK,False
6712,FLYING,False
6713,ROCK,True
6714,POISON,False
6715,FLYING,False
6716,FLYING,True
6717,FLYING,False
6718,FLYING,False
6719,ROCK,True
6720,FLYING,False
6721,PSYCHIC,False
6722,FIGHTING,False
6723,FLYING,False
6724,DARK,False
6725,ROCK,False
6726,FLYING,False
6727,WATER,False
6728,DARK,False
6729,FLYING,False
6730,FLYING,False
6731,POISON,False
6732,FLYING,False
6733,FIRE,False
6734,POISON,False
6735,GROUND,False
6736,GRASS,False
6737,BUG,False
6738,FLYING,False
6739,DARK,False
6740,FLYING,False
6741,FLYING,False
6742,ICE,False
6743,DARK,False
6744,PSYCHIC,False
6745,FLYING,False
6746,FLYING,True
6747,ROCK,False
6748,FLYING,True
6749,FLYING,False
6750,FLYING,False
6751,PSYCHIC,False
6752,STEEL,False
6753,FLYING,False
6754,POISON,False
6755,POISON,False
6756,POISON,True
6757,FLYING,False
6758,FLYING,False
6759,DARK,True
6760,FLYING,False
6761,DRAGON,False
6762,FLYING,False
6763,WATER,False
6764,WATER,False
6765,PSYCHIC,False
6766,POISON,False
6767,PSYCHIC,False
6768,FLYING,False
6769,GRASS,False
6770,ICE,False
6771,FLYING,True
6772,FLYING,False
6773,DRAGON,False
6774,POISON,False
6775,PSYCHIC,False
6776,FLYING,False
6777,FIGHTING,False
6778,GROUND,False
6779,PSYCHIC,False
6780,GROUND,False
6781,WATER,True
6782,GROUND,False
6783,FLYING,False
6784,FLYING,False
6785,DARK,False
6786,FIRE,False
6787,FLYING,False
6788,GROUND,False
6789,GROUND,False
6790,GROUND,False
6791,PSYCHIC,True
6792,GROUND,False
6793,STEEL,False
6794,GRASS,False
6795,ROCK,False
6796,ROCK,False
6797,ICE,True
6798,ELECTRIC,True
6799,ICE,False
6800,ROCK,False
6801,FLYING,False
6802,DARK,False
6803,GROUND,False
6804,FLYING,False
6805,FLYING,False
6806,FLYING,False
6807,FLYING,False
6808,FLYING,False
6809,POISON,False
6810,GRASS,False
6811,ELECTRIC,False
6812,GROUND,True
6813,ROCK,False
6814,GROUND,False
6815,POISON,False
6816,PSYCHIC,False
6817,FLYING,True
6818,ICE,False
6819,DARK,False
6820,GROUND,False
6821,FLYING,False
6822,DARK,False
6823,PSYCHIC,False
6824,GROUND,False
6825,FLYING,False
6826,FLYING,False
6827,GROUND,False
6828,FLYING,False
6829,FLYING,False
6830,POISON,True
6831,POISON,False
6832,DARK,False
6833,FLYING,True
6834,POISON,False
6835,GROUND,False
6836,WATER,True
6837,ROCK,False
6838,POISON,False
6839,GHOST,False
6840,FIGHTING,False
6841,POISON,False
6842,GHOST,False
6843,POISON,False
6844,FIGHTING,True
6845,PSYCHIC,False
6846,FIRE,False
6847,GRASS,False
6848,FIGHTING,False
6849,POISON,False
6850,WATER,False
6851,GRASS,False
6852,PSYCHIC,True
6853,FIGHTING,True
6854,FLYING,False
6855,DARK,False
6856,DARK,True
6857,FLYING,False
6858,DRAGON,False
6859,ICE,False
6860,GROUND,False
6861,ROCK,False
6862,FLYING,False
6863,PSYCHIC,False
6864,FLYING,False
6865,GROUND,False
6866,POISON,True
6867,FIGHTING,False
6868,FIGHTING,False
6869,ICE,False
6870,PSYCHIC,False
6871,POISON,False
6872,POISON,False
6873,FLYING,True
6874,GROUND,True
6875,FLYING,False
6876,GROUND,False
6877,DARK,False
6878,GROUND,False
6879,POISON,False
6880,GROUND,False
6881,FLYING,True
6882,POISON,False
6883,GROUND,False
6884,ICE,True
6885,FIGHTING,False
6886,FLYING,True
6887,STEEL,True
6888,GROUND,False
6889,POISON,False
6890,PSYCHIC,True
6891,POISON,False
6892,GROUND,False
6893,GRASS,False
6894,PSYCHIC,False
6895,FLYING,False
6896,GRASS,False
6897,FLYING,False
6898,FLYING,False
6899,FLYING,False
6900,ICE,False
6901,GROUND,False
6902,BUG,False
6903,GHOST,True
6904,FLYING,False
6905,PSYCHIC,False
6906,PSYCHIC,False
6907,GROUND,False
6908,FLYING,False
6909,GROUND,False
6910,POISON,False
6911,POISON,False
6912,PSYCHIC,False
6913,GRASS,False
6914,WATER,False
6915,FLYING,False
6916,FLYING,False
6917,POISON,False
6918,DARK,False
6919,POISON,True
6920,ROCK,False
6921,ROCK,False
6922,PSYCHIC,False
6923,POISON,False
6924,FLYING,True
6925,FLYING,True
6926,GRASS,False
6927,POISON,False
6928,PSYCHIC,False
6929,FLYING,False
6930,FLYING,True
6931,FLYING,True
6932,GROUND,False
6933,GROUND,True
6934,GROUND,False
6935,PSYCHIC,False
6936,WATER,False
6937,STEEL,False
6938,GHOST,False
6939,GRASS,True
6940,FLYING,False
6941,GRASS,False
6942,PSYCHIC,False
6943,FIGHTING,False
6944,POISON,False
6945,FLYING,True
6946,FIRE,True
6947,FLYING,False
6948,POISON,False
6949,FLYING,False
6950,POISON,False
6951,POISON,False
6952,FLYING,True
6953,POISON,False
6954,DARK,False
6955,ELECTRIC,False
6956,ROCK,False
6957,ICE,False
